date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2013-06-01T00:00:00,TPCP,GHCND:ES003800510,631,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES000078650,20,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES003800510,2273,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES000078650,10,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES003800510,2966,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES000078650,1001,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES003800510,1221,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES000078650,242,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES003800510,2384,0,0,"El Salvador",TPCP
2013-11-01T00:00:00,TPCP,GHCND:ES003800510,25,0,0,"El Salvador",TPCP
2014-04-01T00:00:00,TPCP,GHCND:ES003800510,381,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES000078650,340,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES003800510,1625,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES000078650,1944,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES003800510,3816,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES000078650,399,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES003800510,63,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES000078650,279,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES003800510,1945,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES000078650,562,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES003800510,1340,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES000078650,1911,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES003800510,997,0,0,"El Salvador",TPCP
2014-11-01T00:00:00,TPCP,GHCND:ES003800510,8,0,0,"El Salvador",TPCP
2015-10-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES000078650,56,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES003800510,1473,0,0,"El Salvador",TPCP
2010-04-01T00:00:00,TPCP,GHCND:ES003800510,177,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES000078650,305,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES003800510,2393,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES000078650,2022,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES003800510,4893,0,0,"El Salvador",TPCP
2010-07-01T00:00:00,TPCP,GHCND:ES003800510,1469,0,0,"El Salvador",TPCP
2010-08-01T00:00:00,TPCP,GHCND:ES003800510,2635,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES000078650,671,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES003800510,2310,0,0,"El Salvador",TPCP
2010-10-01T00:00:00,TPCP,GHCND:ES003800510,845,0,0,"El Salvador",TPCP
2010-11-01T00:00:00,TPCP,GHCND:ES003800510,3,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES000078650,541,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2011-02-01T00:00:00,TPCP,GHCND:ES003800510,0,0,0,"El Salvador",TPCP
2011-03-01T00:00:00,TPCP,GHCND:ES003800510,429,0,0,"El Salvador",TPCP
2011-04-01T00:00:00,TPCP,GHCND:ES003800510,345,0,0,"El Salvador",TPCP
2011-05-01T00:00:00,TPCP,GHCND:ES003800510,589,0,0,"El Salvador",TPCP
2011-06-01T00:00:00,TPCP,GHCND:ES003800510,1378,0,0,"El Salvador",TPCP
2011-07-01T00:00:00,TPCP,GHCND:ES003800510,1765,0,0,"El Salvador",TPCP
2011-08-01T00:00:00,TPCP,GHCND:ES003800510,2990,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES000078650,1196,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES003800510,722,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES000078650,8461,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES003800510,5307,0,0,"El Salvador",TPCP
2012-05-01T00:00:00,TPCP,GHCND:ES003800510,18,0,0,"El Salvador",TPCP
2013-05-01T00:00:00,TPCP,GHCND:ES003800510,3147,0,0,"El Salvador",TPCP
2013-06-01T00:00:00,TPCP,GHCND:ES003800510,631,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES000078650,20,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES003800510,2273,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES000078650,10,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES003800510,2966,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES000078650,1001,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES003800510,1221,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES000078650,242,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES003800510,2384,0,0,"El Salvador",TPCP
2013-11-01T00:00:00,TPCP,GHCND:ES003800510,25,0,0,"El Salvador",TPCP
2014-04-01T00:00:00,TPCP,GHCND:ES003800510,381,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES000078650,340,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES003800510,1625,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES000078650,1944,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES003800510,3816,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES000078650,399,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES003800510,63,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES000078650,279,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES003800510,1945,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES000078650,562,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES003800510,1340,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES000078650,1911,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES003800510,997,0,0,"El Salvador",TPCP
2014-11-01T00:00:00,TPCP,GHCND:ES003800510,8,0,0,"El Salvador",TPCP
2015-10-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES000078650,56,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES003800510,1473,0,0,"El Salvador",TPCP
2010-04-01T00:00:00,TPCP,GHCND:ES003800510,177,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES000078650,305,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES003800510,2393,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES000078650,2022,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES003800510,4893,0,0,"El Salvador",TPCP
2010-07-01T00:00:00,TPCP,GHCND:ES003800510,1469,0,0,"El Salvador",TPCP
2010-08-01T00:00:00,TPCP,GHCND:ES003800510,2635,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES000078650,671,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES003800510,2310,0,0,"El Salvador",TPCP
2010-10-01T00:00:00,TPCP,GHCND:ES003800510,845,0,0,"El Salvador",TPCP
2010-11-01T00:00:00,TPCP,GHCND:ES003800510,3,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES000078650,541,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2011-02-01T00:00:00,TPCP,GHCND:ES003800510,0,0,0,"El Salvador",TPCP
2011-03-01T00:00:00,TPCP,GHCND:ES003800510,429,0,0,"El Salvador",TPCP
2011-04-01T00:00:00,TPCP,GHCND:ES003800510,345,0,0,"El Salvador",TPCP
2011-05-01T00:00:00,TPCP,GHCND:ES003800510,589,0,0,"El Salvador",TPCP
2011-06-01T00:00:00,TPCP,GHCND:ES003800510,1378,0,0,"El Salvador",TPCP
2011-07-01T00:00:00,TPCP,GHCND:ES003800510,1765,0,0,"El Salvador",TPCP
2011-08-01T00:00:00,TPCP,GHCND:ES003800510,2990,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES000078650,1196,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES003800510,722,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES000078650,8461,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES003800510,5307,0,0,"El Salvador",TPCP
2012-05-01T00:00:00,TPCP,GHCND:ES003800510,18,0,0,"El Salvador",TPCP
2013-05-01T00:00:00,TPCP,GHCND:ES003800510,3147,0,0,"El Salvador",TPCP
2013-06-01T00:00:00,TPCP,GHCND:ES003800510,631,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES000078650,20,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES003800510,2273,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES000078650,10,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES003800510,2966,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES000078650,1001,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES003800510,1221,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES000078650,242,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES003800510,2384,0,0,"El Salvador",TPCP
2013-11-01T00:00:00,TPCP,GHCND:ES003800510,25,0,0,"El Salvador",TPCP
2014-04-01T00:00:00,TPCP,GHCND:ES003800510,381,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES000078650,340,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES003800510,1625,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES000078650,1944,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES003800510,3816,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES000078650,399,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES003800510,63,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES000078650,279,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES003800510,1945,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES000078650,562,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES003800510,1340,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES000078650,1911,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES003800510,997,0,0,"El Salvador",TPCP
2014-11-01T00:00:00,TPCP,GHCND:ES003800510,8,0,0,"El Salvador",TPCP
2015-10-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES000078650,56,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES003800510,1473,0,0,"El Salvador",TPCP
2010-04-01T00:00:00,TPCP,GHCND:ES003800510,177,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES000078650,305,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES003800510,2393,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES000078650,2022,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES003800510,4893,0,0,"El Salvador",TPCP
2010-07-01T00:00:00,TPCP,GHCND:ES003800510,1469,0,0,"El Salvador",TPCP
2010-08-01T00:00:00,TPCP,GHCND:ES003800510,2635,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES000078650,671,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES003800510,2310,0,0,"El Salvador",TPCP
2010-10-01T00:00:00,TPCP,GHCND:ES003800510,845,0,0,"El Salvador",TPCP
2010-11-01T00:00:00,TPCP,GHCND:ES003800510,3,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES000078650,541,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2011-02-01T00:00:00,TPCP,GHCND:ES003800510,0,0,0,"El Salvador",TPCP
2011-03-01T00:00:00,TPCP,GHCND:ES003800510,429,0,0,"El Salvador",TPCP
2011-04-01T00:00:00,TPCP,GHCND:ES003800510,345,0,0,"El Salvador",TPCP
2011-05-01T00:00:00,TPCP,GHCND:ES003800510,589,0,0,"El Salvador",TPCP
2011-06-01T00:00:00,TPCP,GHCND:ES003800510,1378,0,0,"El Salvador",TPCP
2011-07-01T00:00:00,TPCP,GHCND:ES003800510,1765,0,0,"El Salvador",TPCP
2011-08-01T00:00:00,TPCP,GHCND:ES003800510,2990,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES000078650,1196,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES003800510,722,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES000078650,8461,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES003800510,5307,0,0,"El Salvador",TPCP
2012-05-01T00:00:00,TPCP,GHCND:ES003800510,18,0,0,"El Salvador",TPCP
2013-05-01T00:00:00,TPCP,GHCND:ES003800510,3147,0,0,"El Salvador",TPCP
2013-06-01T00:00:00,TPCP,GHCND:ES003800510,631,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES000078650,20,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES003800510,2273,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES000078650,10,0,0,"El Salvador",TPCP
2013-08-01T00:00:00,TPCP,GHCND:ES003800510,2966,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES000078650,1001,0,0,"El Salvador",TPCP
2013-09-01T00:00:00,TPCP,GHCND:ES003800510,1221,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES000078650,242,0,0,"El Salvador",TPCP
2013-10-01T00:00:00,TPCP,GHCND:ES003800510,2384,0,0,"El Salvador",TPCP
2013-11-01T00:00:00,TPCP,GHCND:ES003800510,25,0,0,"El Salvador",TPCP
2014-04-01T00:00:00,TPCP,GHCND:ES003800510,381,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES000078650,340,0,0,"El Salvador",TPCP
2014-05-01T00:00:00,TPCP,GHCND:ES003800510,1625,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES000078650,1944,0,0,"El Salvador",TPCP
2014-06-01T00:00:00,TPCP,GHCND:ES003800510,3816,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES000078650,399,0,0,"El Salvador",TPCP
2014-07-01T00:00:00,TPCP,GHCND:ES003800510,63,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES000078650,279,0,0,"El Salvador",TPCP
2014-08-01T00:00:00,TPCP,GHCND:ES003800510,1945,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES000078650,562,0,0,"El Salvador",TPCP
2014-09-01T00:00:00,TPCP,GHCND:ES003800510,1340,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES000078650,1911,0,0,"El Salvador",TPCP
2014-10-01T00:00:00,TPCP,GHCND:ES003800510,997,0,0,"El Salvador",TPCP
2014-11-01T00:00:00,TPCP,GHCND:ES003800510,8,0,0,"El Salvador",TPCP
2015-10-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES000078650,56,0,0,"El Salvador",TPCP
2015-11-01T00:00:00,TPCP,GHCND:ES003800510,1473,0,0,"El Salvador",TPCP
2010-04-01T00:00:00,TPCP,GHCND:ES003800510,177,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES000078650,305,0,0,"El Salvador",TPCP
2010-05-01T00:00:00,TPCP,GHCND:ES003800510,2393,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES000078650,2022,0,0,"El Salvador",TPCP
2010-06-01T00:00:00,TPCP,GHCND:ES003800510,4893,0,0,"El Salvador",TPCP
2010-07-01T00:00:00,TPCP,GHCND:ES003800510,1469,0,0,"El Salvador",TPCP
2010-08-01T00:00:00,TPCP,GHCND:ES003800510,2635,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES000078650,671,0,0,"El Salvador",TPCP
2010-09-01T00:00:00,TPCP,GHCND:ES003800510,2310,0,0,"El Salvador",TPCP
2010-10-01T00:00:00,TPCP,GHCND:ES003800510,845,0,0,"El Salvador",TPCP
2010-11-01T00:00:00,TPCP,GHCND:ES003800510,3,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES000078650,541,0,0,"El Salvador",TPCP
2011-01-01T00:00:00,TPCP,GHCND:ES003800510,5,0,0,"El Salvador",TPCP
2011-02-01T00:00:00,TPCP,GHCND:ES003800510,0,0,0,"El Salvador",TPCP
2011-03-01T00:00:00,TPCP,GHCND:ES003800510,429,0,0,"El Salvador",TPCP
2011-04-01T00:00:00,TPCP,GHCND:ES003800510,345,0,0,"El Salvador",TPCP
2011-05-01T00:00:00,TPCP,GHCND:ES003800510,589,0,0,"El Salvador",TPCP
2011-06-01T00:00:00,TPCP,GHCND:ES003800510,1378,0,0,"El Salvador",TPCP
2011-07-01T00:00:00,TPCP,GHCND:ES003800510,1765,0,0,"El Salvador",TPCP
2011-08-01T00:00:00,TPCP,GHCND:ES003800510,2990,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES000078650,1196,0,0,"El Salvador",TPCP
2011-09-01T00:00:00,TPCP,GHCND:ES003800510,722,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES000078650,8461,0,0,"El Salvador",TPCP
2011-10-01T00:00:00,TPCP,GHCND:ES003800510,5307,0,0,"El Salvador",TPCP
2012-05-01T00:00:00,TPCP,GHCND:ES003800510,18,0,0,"El Salvador",TPCP
2013-05-01T00:00:00,TPCP,GHCND:ES003800510,3147,0,0,"El Salvador",TPCP
2013-06-01T00:00:00,TPCP,GHCND:ES003800510,631,0,0,"El Salvador",TPCP
2013-07-01T00:00:00,TPCP,GHCND:ES000078650,20,0,0,"El Salvador",TPCP
